mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clean__toClean,param_dimReduce,param_dimReduce__n_components,param_model,param_vectorize__analyzer,param_vectorize__min_df,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
36.206100130081175,2.1798030441718304,8.443583250045776,0.5785367307233577,True,TruncatedSVD(random_state=42),500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,3,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 3}",0.9126506024096386,0.8975903614457831,0.8942598187311178,0.9335347432024169,0.9003021148036254,0.9076675281185164,0.01434927955023366,15
36.44456305503845,2.6175025188457908,8.327943801879883,0.6750737964983806,True,TruncatedSVD(random_state=42),500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,5,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 5}",0.9096385542168675,0.927710843373494,0.8912386706948641,0.9063444108761329,0.8700906344410876,0.9010046227204892,0.01932526233976696,18
15.475975227355956,0.3777735076670439,3.306602668762207,0.12580154159116996,True,TruncatedSVD(random_state=42),500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,3,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 3}",0.8674698795180723,0.8975903614457831,0.8761329305135952,0.8882175226586103,0.8459214501510574,0.8750664288574235,0.017824441527604342,21
15.72615876197815,1.0040678057878205,3.4518220901489256,0.20492090622204379,True,TruncatedSVD(random_state=42),500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,5,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 5}",0.8734939759036144,0.9156626506024096,0.8459214501510574,0.8912386706948641,0.8368580060422961,0.8726349506788484,0.028954516612985738,22
4.4303347110748295,0.043567748533416266,0.369016170501709,0.024490448410835978,True,TruncatedSVD(random_state=42),500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,3,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 3}",0.8463855421686747,0.927710843373494,0.8580060422960725,0.9154078549848943,0.9003021148036254,0.8895624795253522,0.03193329770929764,20
3.9846292972564696,0.40682456429206554,0.3589161396026611,0.012234949199205878,True,TruncatedSVD(random_state=42),500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,5,"{'clean__toClean': True, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 5}",0.8885542168674698,0.9608433734939759,0.879154078549849,0.9244712990936556,0.8549848942598187,0.9016015724529538,0.03709407915899995,17
726.1283649921418,4.81192525861527,12.921048641204834,0.9489175235144063,True,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,3,"{'clean__toClean': True, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 3}",0.963855421686747,0.9759036144578314,0.9546827794561934,0.9607250755287009,0.9516616314199395,0.9613657045098826,0.00844737171639978,8
546.2226350784301,3.6034301519905965,12.159571647644043,0.589224824310444,True,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,5,"{'clean__toClean': True, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 5}",0.9789156626506024,0.9668674698795181,0.9425981873111783,0.9607250755287009,0.9667673716012085,0.9631747533942416,0.011863517844671866,3
640.2937937259674,4.852057210358648,7.388901901245117,0.4106241650820178,True,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,3,"{'clean__toClean': True, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 3}",0.9668674698795181,0.9668674698795181,0.9516616314199395,0.9365558912386707,0.9395770392749244,0.9523059003385141,0.012919600520571468,12
491.1330957889557,3.4471618618630497,7.571628904342651,0.24139385974225988,True,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,5,"{'clean__toClean': True, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 5}",0.9789156626506024,0.9548192771084337,0.9486404833836858,0.9667673716012085,0.9637462235649547,0.962577803661777,0.010395065673106845,5
860.0419855594635,13.177260045950916,5.4637096405029295,0.22636546659349588,True,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,3,"{'clean__toClean': True, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 3}",0.9668674698795181,0.9819277108433735,0.9516616314199395,0.9637462235649547,0.9637462235649547,0.965589851854548,0.00968866553424048,1
619.2911698818207,5.2412131550906516,4.967381477355957,0.3916388263052683,True,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,5,"{'clean__toClean': True, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 5}",0.9518072289156626,0.9819277108433735,0.9516616314199395,0.9516616314199395,0.9516616314199395,0.9577439668037708,0.012092003503880865,11
33.875361919403076,0.4727796222829542,7.968986749649048,0.30620264414384185,False,TruncatedSVD(random_state=42),500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 3}",0.9216867469879518,0.9186746987951807,0.8851963746223565,0.918429003021148,0.8851963746223565,0.9058366396097988,0.01689171608412546,16
33.807121181488036,0.6179956000774429,7.851046705245972,0.2894065955395781,False,TruncatedSVD(random_state=42),500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 5}",0.9066265060240963,0.9518072289156626,0.8882175226586103,0.9033232628398792,0.8912386706948641,0.9082426382266224,0.022868431799004833,14
15.289415168762208,0.7424377401196323,3.313257169723511,0.09602213612869505,False,TruncatedSVD(random_state=42),500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 3}",0.8554216867469879,0.891566265060241,0.8700906344410876,0.8821752265861027,0.851963746223565,0.8702435118115968,0.015171587413665066,24
14.693375062942504,0.39532559826199004,3.2023736953735353,0.20690721609741367,False,TruncatedSVD(random_state=42),500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 5}",0.8855421686746988,0.9246987951807228,0.8308157099697885,0.8851963746223565,0.8338368580060423,0.8720179812907217,0.035460589912173816,23
4.149771308898925,0.15451612559774755,0.32777843475341795,0.02560557575457735,False,TruncatedSVD(random_state=42),500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,3,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 3}",0.8945783132530121,0.9367469879518072,0.8217522658610272,0.9093655589123867,0.8942598187311178,0.8913405889418702,0.038074085895708126,19
3.4852821826934814,0.058866038777147696,0.3130323886871338,0.01606754011418505,False,TruncatedSVD(random_state=42),500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,5,"{'clean__toClean': False, 'dimReduce': TruncatedSVD(random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 5}",0.9126506024096386,0.9487951807228916,0.9003021148036254,0.9093655589123867,0.879154078549849,0.9100535070796782,0.0226185755002499,13
718.3477844238281,6.034533695543522,12.372553396224976,0.793099072087226,False,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 3}",0.9698795180722891,0.9698795180722891,0.9546827794561934,0.9546827794561934,0.9607250755287009,0.9619699341171332,0.006824631209046051,6
543.4408469676971,1.875967135498396,12.061690998077392,0.27905557398807224,False,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function lemmaAndRemoveDigits at 0x000001B7C5755A60>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function lemmaAndRemoveDigits at 0x000001B7C5755A60>, 'vectorize__min_df': 5}",0.9668674698795181,0.9668674698795181,0.9516616314199395,0.9667673716012085,0.9546827794561934,0.9613693444472755,0.006760877269896522,7
639.5958064556122,4.244474223759306,7.799992561340332,0.5537837100969187,False,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 3}",0.9789156626506024,0.9728915662650602,0.9365558912386707,0.9546827794561934,0.9486404833836858,0.9583372765988425,0.015601982030593965,10
489.53411865234375,3.7764295630500486,7.174626445770263,0.24284972170845578,False,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function stemAndRemoveDigits at 0x000001B7C5755B80>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function stemAndRemoveDigits at 0x000001B7C5755B80>, 'vectorize__min_df': 5}",0.9698795180722891,0.963855421686747,0.9395770392749244,0.9697885196374623,0.9577039274924471,0.960160885232774,0.011229640456075224,9
845.5114668369293,6.744182831071911,5.431109762191772,0.5058295485345305,False,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,3,"{'clean__toClean': False, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 3}",0.9668674698795181,0.9819277108433735,0.9486404833836858,0.9577039274924471,0.9607250755287009,0.9631729334255452,0.01106784002414709,4
671.0627022266387,45.03027959937497,5.038859462738037,0.20435441032385887,False,"NMF(init='random', n_components=500, random_state=42)",500,GaussianNB(),<function nothingAndRemoveDigits at 0x000001B7C5755AF0>,5,"{'clean__toClean': False, 'dimReduce': NMF(init='random', n_components=500, random_state=42), 'dimReduce__n_components': 500, 'model': GaussianNB(), 'vectorize__analyzer': <function nothingAndRemoveDigits at 0x000001B7C5755AF0>, 'vectorize__min_df': 5}",0.9789156626506024,0.9849397590361446,0.9546827794561934,0.9516616314199395,0.9516616314199395,0.9643722927965639,0.014501991368520987,2
